zona,tipo,fuente,id,lat,lon,area_terreno_m2,area_const_m2,precio_usd,moneda,unico,url
zona-norte,casa,c21,109651,-17.76337633047788,-63.167373290327916,347.37,379.24,370000,BOB,true,https://c21.com.bo/propiedad/109651_casa-en-venta-en-avenida-alemana-entre-2do-y-3er-anillo-calle-las-pinas
zona-norte,casa,c21,109171,-17.76819060679711,-63.171224524176026,460,350,470000,BOB,true,https://c21.com.bo/propiedad/109171_casa-comerial-en-venta
zona-norte,casa,c21,107259,-17.7631269,-63.1711942,150,128,115661,BOB,true,https://c21.com.bo/propiedad/107259_hermosa-casa-en-venta-de-2-planta-en-urb-roma-av-banzer-km-8-1-2
zona-norte,casa,c21,107441,-17.76920189710201,-63.16677141049498,462.25,205,86207,BOB,true,https://c21.com.bo/propiedad/107441_casa-en-anticretico-para-oficina-av-mutualista-c-naranja
zona-norte,casa,c21,106698,-17.760483547206853,-63.161804338623035,300,212,291667,BOB,true,https://c21.com.bo/propiedad/106698_casa-en-venta-a-1-cuadra-del-mercado-mutualista-a-290-000-a-t-c-7
zona-norte,casa,c21,106149,-17.7576109,-63.1731825,785.48,236,969828,BOB,true,https://c21.com.bo/propiedad/106149_casa-comercial-sobre-3er-anillo-externo-zona-norte
zona-norte,casa,c21,103712,-17.756746222032383,-63.159495678759775,252.2,120,181034,BOB,true,https://c21.com.bo/propiedad/103712_casa-en-venta-excelente-ubicacion-comercial-y-residencial
zona-norte,casa,c21,102661,-17.755025468777614,-63.164745976708794,300,226,341853,BOB,true,https://c21.com.bo/propiedad/102661_casa-en-venta-zona-norte-av-alemana-entre-3-y-4-anillo
zona-norte,casa,c21,101256,-17.7658297,-63.1695755,255,275,352011,BOB,true,https://c21.com.bo/propiedad/101256_casa-en-pre-venta
zona-norte,casa,c21,100848,-17.768870205670186,-63.173775486569205,504,351,481034,BOB,true,https://c21.com.bo/propiedad/100848_casi-2do-anillo-av-alemana-casa-en-esquina-en-venta
zona-norte,casa,c21,100846,-17.75589972860777,-63.158916691540526,255,255,160920,BOB,true,https://c21.com.bo/propiedad/100846_casa-en-venta-oportunidad-unica
zona-norte,casa,c21,101451,-17.7700383,-63.1737512,190,104,201149,BOB,true,https://c21.com.bo/propiedad/101451_casa-a-precio-de-terreno-en-venta
zona-norte,casa,c21,97973,-17.753691937057226,-63.155130563909914,185,120,100575,BOB,true,https://c21.com.bo/propiedad/97973_casa-en-venta-a-precio-de-terreno-4to-anillo-av-2-de-agosto
zona-norte,casa,c21,97014,-17.755978768534757,-63.1621451741272,479.5,253,382184,BOB,true,https://c21.com.bo/propiedad/97014_casa-en-venta-en-zona-norte
zona-norte,casa,c21,112922,-17.737635759342165,-63.17559089295958,337,269,135776,BOB,true,https://c21.com.bo/propiedad/112922_casa-a-precio-de-terreno-banzer-5to-anillo
zona-norte,casa,c21,112367,-17.74717289112031,-63.19331354285278,286,140,130747,BOB,true,https://c21.com.bo/propiedad/112367_casa-a-precio-de-terreno-av-la-salle-zona-norte-entre-4to-y-5to-anillo
zona-norte,casa,c21,112161,-17.746202391016894,-63.187407073849485,360,220,241379,BOB,true,https://c21.com.bo/propiedad/112161_casa-2-plantas-en-venta
zona-norte,casa,c21,112045,-17.738877542458795,-63.19147062395631,316.84,120,135776,BOB,true,https://c21.com.bo/propiedad/112045_casa-en-venta-a-precio-de-terreno
zona-norte,casa,c21,112243,-17.745826744624974,-63.18571808672487,284.4,140,130747,BOB,true,https://c21.com.bo/propiedad/112243_casa-en-venta-a-precio-de-terreno
zona-norte,casa,c21,112005,-17.740594281400885,-63.18750095461427,234.24,120,120690,BOB,true,https://c21.com.bo/propiedad/112005_casa-en-venta-a-precio-de-terreno
zona-norte,casa,c21,110227,-17.74036094661343,-63.19254735538637,156,156,191092,BOB,true,https://c21.com.bo/propiedad/110227_casa-en-venta
zona-norte,casa,c21,109781,-17.74457816318542,-63.181572753442396,180,206,221264,BOB,true,https://c21.com.bo/propiedad/109781_casas-en-pre-venta-entraga-julio-2026
zona-norte,casa,c21,109050,-17.732587599041285,-63.17791905038451,367.41,190,130747,BOB,true,https://c21.com.bo/propiedad/109050_zona-norte-casa-a-precio-de-terreno-sobre-avenida-juan-pablo-ii
zona-norte,casa,c21,106514,-17.74863563413595,-63.18963219419557,156,162,193103,BOB,true,https://c21.com.bo/propiedad/106514_casas-gemelas-entrega-junio-2026-canal-isuto-entre-4to-y-5to-anillo
zona-norte,casa,c21,106723,-17.73639927979104,-63.19297160737609,309.67,225.58,270259,BOB,true,https://c21.com.bo/propiedad/106723_casa-en-venta-radial-26-5to-y-6to-anillo
zona-norte,casa,c21,112033,-17.737917577421154,-63.18623307085573,450,210,211207,BOB,true,https://c21.com.bo/propiedad/112033_inversion-premium-casa-en-venta
zona-norte,casa,c21,106913,-17.748488216122446,-63.189553813769535,312,120,155891,BOB,true,https://c21.com.bo/propiedad/106913_casa-en-venta-a-precio-de-terreno
zona-norte,casa,c21,103766,-17.738590977960452,-63.18300671470059,302.8,253.62,252155,BOB,true,https://c21.com.bo/propiedad/103766_casa-de-una-planta-con-3-dormitorios-condominio-villa-de-fatima
zona-norte,casa,c21,102477,-17.746196083396242,-63.18136513476638,187,220,287000,BOB,true,https://c21.com.bo/propiedad/102477_casa-con-piscina-en-venta
zona-norte,casa,c21,100641,-17.73781425844116,-63.19103767171937,164.35,170,178448,BOB,true,https://c21.com.bo/propiedad/100641_casa-en-venta-sobre-avenida-5to-anillo-radial-26
zona-norte,casa,c21,98256,-17.742336347497982,-63.17525829904174,195,100,135776,BOB,true,https://c21.com.bo/propiedad/98256_casa-en-venta-radial-27-4to-anillo
zona-norte,casa,c21,98642,-17.74411947311713,-63.181266447235096,254.6,140,119856,BOB,true,https://c21.com.bo/propiedad/98642_casa-en-venta-zona-norte
zona-norte,casa,c21,113221,-17.7338752,-63.16197599999999,221,326,256034,BOB,true,https://c21.com.bo/propiedad/113221_casa-en-venta-av-mutualista
zona-norte,casa,c21,112950,-17.7338752,-63.16197599999999,177.38,56.7,60244,BOB,false,https://c21.com.bo/propiedad/112950_casa-en-venta-urbanizacion-viru-viru
zona-norte,casa,c21,111882,-17.7338752,-63.16197599999999,328.74,235.68,159914,BOB,false,https://c21.com.bo/propiedad/111882_casa-en-venta
zona-norte,casa,c21,110524,-17.748365406386785,-63.15736984177245,390,245,370532,BOB,true,https://c21.com.bo/propiedad/110524_casa-en-venta-zona-norte
zona-norte,casa,c21,110609,-17.7338752,-63.16197599999999,397,207,135776,BOB,false,https://c21.com.bo/propiedad/110609_hermosa-casa-de-2-plantas-de-5-dormitorios-en-venta
zona-norte,casa,c21,110130,-17.744547928881435,-63.16989070290224,330,270,488506,BOB,true,https://c21.com.bo/propiedad/110130_casa-independiente-en-venta-en-zona-norte
zona-norte,casa,c21,109891,-17.7338752,-63.16197599999999,281.85,281.85,60345,BOB,false,https://c21.com.bo/propiedad/109891_casa-en-venta-en-warnes
zona-norte,casa,c21,109103,-17.74860059953583,-63.155177370452876,435.67,300,267241,BOB,true,https://c21.com.bo/propiedad/109103_casa-comercial-en-venta-ideal-para-inversion
zona-norte,casa,c21,107648,-17.7338752,-63.16197599999999,186,85,68290,BOB,false,https://c21.com.bo/propiedad/107648_a-estrenar-linda-casa-de-3-dorm-en-venta
zona-norte,casa,c21,107649,-17.7338752,-63.16197599999999,240,100,67998,BOB,false,https://c21.com.bo/propiedad/107649_linda-casa-a-estrenar-de-3-dorm-en-venta
zona-norte,casa,c21,106845,-17.751175162789075,-63.16542532079314,339,180,389224,BOB,true,https://c21.com.bo/propiedad/106845_casa-comercial-en-venta-sobre-4to-anillo-entre-avenida-alemana-y-beni
zona-norte,casa,c21,107407,-17.7338752,-63.16197599999999,198,195,179023,BOB,false,https://c21.com.bo/propiedad/107407_hermosa-casa-de-2-plantas-de-3-dorm-con-dependencia
zona-norte,casa,c21,108820,-17.7338752,-63.16197599999999,300,220,186063,BOB,false,https://c21.com.bo/propiedad/108820_casa-en-venta-remanso
zona-norte,casa,c21,105712,-17.749192162598593,-63.1715741956787,337,460,402299,BOB,true,https://c21.com.bo/propiedad/105712_casa-en-venta-zona-norte-barrio-hamacas
zona-norte,casa,c21,104122,-17.7338752,-63.16197599999999,172,83,79454,BOB,false,https://c21.com.bo/propiedad/104122_bonita-casa-en-venta-en-la-zona-norte-urb-los-olivos-del-norte
zona-norte,casa,c21,103415,-17.7338752,-63.16197599999999,178.58,236,125575,BOB,false,https://c21.com.bo/propiedad/103415_hermosa-casa-en-venta-valle-sanchez
zona-norte,casa,c21,103393,-17.7500258,-63.1552477,504,212,301724,BOB,true,https://c21.com.bo/propiedad/103393_casa-en-venta-zona-norte
zona-norte,casa,c21,98168,-17.7338752,-63.16197599999999,200,106,68894,BOB,false,https://c21.com.bo/propiedad/98168_casas-en-pre-venta-en-zona-norte
zona-norte,casa,c21,95327,-17.7338752,-63.16197599999999,440.4,113.36,85489,BOB,false,https://c21.com.bo/propiedad/95327_casa-en-venta
zona-norte,casa,c21,91343,-17.736262858582958,-63.16003391904907,374,374,346983,BOB,true,https://c21.com.bo/propiedad/91343_casa-en-venta-en-zona-norte-sexto-anillo-av-beni-con-cinco-dormitorios
zona-norte,casa,c21,55877,-17.7338752,-63.16197599999999,350,440,350000,BOB,false,https://c21.com.bo/propiedad/55877_casa-amplia-con-4-suites-en-venta
zona-norte,casa,c21,111051,-17.7410516,-63.1482426,475.9,143,150862,BOB,true,https://c21.com.bo/propiedad/111051_casa-en-venta-zona-norte
zona-norte,casa,c21,110705,-17.746367338609307,-63.15400378562776,154,211,155891,BOB,true,https://c21.com.bo/propiedad/110705_casa-en-venta-zona-norte-a-pasos-del-5to-anillo
zona-norte,casa,c21,110283,-17.748814781992987,-63.15442289941405,473.28,350,352011,BOB,true,https://c21.com.bo/propiedad/110283_casa-en-venta-av-alemana-5to-anillo-b-cordecruz
zona-norte,casa,c21,106747,-17.739843007405483,-63.15262045364637,350,203,155891,BOB,true,https://c21.com.bo/propiedad/106747_casa-comercial-en-venta-sobre-avenida-av-alemana
zona-norte,casa,c21,100845,-17.737979111569015,-63.15123460317993,368.7,368.7,135776,BOB,true,https://c21.com.bo/propiedad/100845_casa-en-venta-oportunidad-unica
zona-norte,casa,c21,97653,-17.736313505973747,-63.14728586560668,400.06,140,172414,BOB,true,https://c21.com.bo/propiedad/97653_casa-en-venta-zona-norte-av-2-de-agosto-entre-6to-y-7mo-anillo
zona-norte,casa,c21,83235,-17.73379344783327,-63.14193453424071,289.9,250,271552,BOB,true,https://c21.com.bo/propiedad/83235_casa-comercial-en-venta-ubicacion-estrategica-y-materiales-de-lujo
zona-norte,casa,c21,111482,-17.7233716163887,-63.18578273439333,167,159.28,124713,BOB,true,https://c21.com.bo/propiedad/111482_hermosa-casa-en-venta-zona-norte-6to-anillo
zona-norte,casa,c21,112003,-17.719220528319077,-63.18648334376906,150.23,155.71,155000,BOB,true,https://c21.com.bo/propiedad/112003_casa-en-pre-venta-en-zona-norte-residencia-honighouse
zona-norte,casa,c21,112058,-17.719220528319077,-63.18648334376906,150.23,155.71,149500,BOB,false,https://c21.com.bo/propiedad/112058_casa-en-pre-venta-en-zona-norte-residencia-honighouse
zona-norte,casa,c21,112870,-17.71385136031671,-63.16900675822754,334,334,235172,BOB,true,https://c21.com.bo/propiedad/112870_casa-comercial-en-venta-en-zona-norte-y-sobre-avenida
zona-norte,casa,c21,112270,-17.72526956318789,-63.159802082061766,189,200,198000,BOB,true,https://c21.com.bo/propiedad/112270_en-venta-casas-a-estrenar-zona-norte-7mo-anillo
zona-norte,casa,c21,112272,-17.72526956318789,-63.159802082061766,189,200,198000,BOB,false,https://c21.com.bo/propiedad/112272_en-venta-casas-a-estrenar-zona-norte-7mo-anillo
zona-norte,casa,c21,110574,-17.721897093420232,-63.158578994750975,364,214.89,191092,BOB,true,https://c21.com.bo/propiedad/110574_casa-venta-sobre-avenida-entre-7mo-y-8vo-anillo-entre-av-banzer-y-av-beni
zona-norte,casa,c21,109822,-17.7271198,-63.1607188,374,100,117816,BOB,true,https://c21.com.bo/propiedad/109822_casa-en-venta-a-precio-de-terreno
zona-norte,casa,c21,109459,-17.715540836900285,-63.164793126211535,236,236,258621,BOB,true,https://c21.com.bo/propiedad/109459_casa-en-venta-con-tinglado
zona-norte,casa,c21,108477,-17.715736969921856,-63.16765224267502,711,500.1,291667,BOB,true,https://c21.com.bo/propiedad/108477_casa-en-venta-precio-de-terrreno-zona-norte-en-remanso-1
zona-norte,casa,c21,109106,-17.730318946267765,-63.162297865081776,205,167,270000,BOB,true,https://c21.com.bo/propiedad/109106_casas-de-lujo-en-pre-venta
zona-norte,casa,c21,109088,-17.730421138451888,-63.162340780426014,167,202,290000,BOB,true,https://c21.com.bo/propiedad/109088_casa-de-lujo-en-pre-venta
zona-norte,casa,c21,112121,-17.7132247,-63.1650705,240,206.4,181034,BOB,true,https://c21.com.bo/propiedad/112121_casa-en-venta
zona-norte,casa,c21,106356,-17.73025229178347,-63.15616635131722,722,506,621264,BOB,true,https://c21.com.bo/propiedad/106356_casa-independiente-en-venta-av-prolongacion-beni-7mo-anillo
zona-norte,casa,c21,105642,-17.71927368107457,-63.17036938803557,197,176,165000,BOB,true,https://c21.com.bo/propiedad/105642_casa-familiar-en-venta-zona-norte
zona-norte,casa,c21,106726,-17.7270641,-63.172189,372,178,275862,BOB,true,https://c21.com.bo/propiedad/106726_casa-en-venta-a-precio-de-terreno
zona-norte,casa,c21,104248,-17.729951053922424,-63.15699782006835,543,400,241379,BOB,true,https://c21.com.bo/propiedad/104248_casa-comercial-a-una-cuadra-del-7mo-anillo-y-avenida-beni
zona-norte,casa,c21,103951,-17.731606563528814,-63.170623441864,125.2,159,90000,BOB,true,https://c21.com.bo/propiedad/103951_casa-en-venta
zona-norte,casa,c21,102965,-17.7271198,-63.1607188,150.23,155.71,149500,BOB,false,https://c21.com.bo/propiedad/102965_hermosas-casas-en-preventa-en-zona-norte-en-7mo-anillo-y-radial-26
zona-norte,casa,c21,106126,-17.7163186,-63.16756799999999,203,180,155029,BOB,true,https://c21.com.bo/propiedad/106126_casa-de-dos-plantas-remanso-i
zona-norte,casa,c21,102808,-17.730705935618076,-63.15734775522536,420,220,210000,BOB,true,https://c21.com.bo/propiedad/102808_casa-en-venta-zona-norte
zona-norte,casa,c21,102543,-17.7153246,-63.1667922,419,300,150000,BOB,true,https://c21.com.bo/propiedad/102543_casa-en-venta-el-remanso-zona-norte-km-8-av-banzer
zona-norte,casa,c21,102443,-17.72164211590217,-63.173164249829085,100,85,22989,BOB,true,https://c21.com.bo/propiedad/102443_casita-pequena-anticretico-2-habitaciones-radial-26-y-7mo-anillo
zona-norte,casa,c21,98676,-17.71203370532818,-63.17084770003052,180,171,170977,BOB,true,https://c21.com.bo/propiedad/98676_casa-en-venta
zona-norte,casa,c21,112738,-17.73067080565144,-63.15360125037079,205.2,220,201149,BOB,true,https://c21.com.bo/propiedad/112738_casa-de-2-plantas-amplia-y-funcional-en-una-de-las-zonas-mas-cotizadas
zona-norte,casa,c21,112705,-17.723841254890964,-63.13625818675536,360,533,646552,BOB,true,https://c21.com.bo/propiedad/112705_edificio-en-venta-consta-de15-monoambientes
zona-norte,casa,c21,112924,-17.724166869443323,-63.14320053689574,241.55,30,155000,BOB,true,https://c21.com.bo/propiedad/112924_casa-en-venta-sobre-avenida-ubicada-en-zona-8vo-anillo-y-av-alemana
zona-norte,casa,c21,112151,-17.714469428975104,-63.139464414697265,191,200,155891,BOB,true,https://c21.com.bo/propiedad/112151_casa-en-venta-en-zona-norte
zona-norte,casa,c21,112458,-17.727457541453482,-63.1406899892578,420,180,165948,BOB,true,https://c21.com.bo/propiedad/112458_casa-a-precio-de-terreno-en-zona-norte
zona-norte,casa,c21,111409,-17.72688423837396,-63.146133544921874,180,213,236351,BOB,true,https://c21.com.bo/propiedad/111409_casa-en-venta-a-estrenar-zona-norte-av-alemana-7mo-anillo
zona-norte,casa,c21,111080,-17.72171926521915,-63.1399336063156,437.14,200,172414,BOB,true,https://c21.com.bo/propiedad/111080_casa-en-venta-zona-norte-avenida-alemana-8vo-y-9no-anillo
zona-norte,casa,c21,110503,-17.720051580560963,-63.14325775183716,360,150,120690,BOB,true,https://c21.com.bo/propiedad/110503_casa-en-venta-a-precio-de-terreno-av-alemana-8vo-anillo-zona-norte
zona-norte,casa,c21,111835,-17.71539826218016,-63.141076227355946,170,160,140805,BOB,true,https://c21.com.bo/propiedad/111835_casa-ev-venta-en-la-zona-norte
zona-norte,casa,c21,109395,-17.712291407293378,-63.14421078932723,158,192,228000,BOB,true,https://c21.com.bo/propiedad/109395_casas-independientes-en-venta-frente-al-hospital-palos-verdes
zona-norte,casa,c21,107518,-17.712556259615038,-63.147714193457034,160.92,150,135776,BOB,true,https://c21.com.bo/propiedad/107518_casa-en-venta-en-santa-cruz-zona-norte
zona-norte,casa,c21,107232,-17.728355828405835,-63.14699185180664,180,213,236351,BOB,true,https://c21.com.bo/propiedad/107232_casa-en-venta-en-zona-norte-en-av-alemana-7mo-anillo
zona-norte,casa,c21,109657,-17.715167510336094,-63.142567034357455,196.28,184,147845,BOB,true,https://c21.com.bo/propiedad/109657_hermosa-casa-a-estrenar
zona-norte,casa,c21,106971,-17.720781604226868,-63.147431721616734,191.99,146.14,155891,BOB,true,https://c21.com.bo/propiedad/106971_casa-en-venta-zona-norte-8vo-anillo
zona-norte,casa,c21,106607,-17.7236446538559,-63.153993758440016,186.48,131.56,109626,BOB,true,https://c21.com.bo/propiedad/106607_terreno-en-venta-zona-norte
zona-norte,casa,c21,105926,-17.718096340852217,-63.14369406335448,216,120,110632,BOB,true,https://c21.com.bo/propiedad/105926_casa-en-venta-8vo-anillo-en-esquina-entre-alemana-y-beni
zona-norte,casa,c21,106798,-17.72897813236757,-63.146208628427885,420,107,170977,BOB,true,https://c21.com.bo/propiedad/106798_terreno-en-venta-con-casa-habitable-en-la-av-alemana-entre-7-y-8-anillo
zona-norte,casa,c21,106357,-17.718844948290215,-63.14312275283431,200,260,200144,BOB,true,https://c21.com.bo/propiedad/106357_hermosa-casa-en-venta-en-zona-norte
zona-norte,casa,c21,109687,-17.720902377447384,-63.14746613778153,189,180,182471,BOB,true,https://c21.com.bo/propiedad/109687_casa-a-estrenar-en-venta-zona-norte
zona-norte,casa,c21,105755,-17.71473395628032,-63.14099039666747,168,170,130747,BOB,true,https://c21.com.bo/propiedad/105755_casa-en-venta-a-estrenar-zona-norte
zona-norte,casa,c21,103970,-17.716517833982326,-63.140403832786944,450,310,205000,BOB,true,https://c21.com.bo/propiedad/103970_casa-en-venta-zona-norte-con-5-dpto-independiente
zona-norte,casa,c21,103216,-17.72251129111978,-63.15146174066161,175.5,190,147000,BOB,true,https://c21.com.bo/propiedad/103216_casa-en-pre-venta-av-alemana-7mo-anillo
zona-norte,casa,c21,103359,-17.72758348526443,-63.14256592454529,180,220,197126,BOB,true,https://c21.com.bo/propiedad/103359_casa-en-venta-zona-norte-avenida-alemana-7mo-anillo
zona-norte,casa,c21,101618,-17.7282133904103,-63.141085762890626,264.7,180,257328,BOB,true,https://c21.com.bo/propiedad/101618_amplia-y-hermosa-casa-a-estrenar-en-zona-norte
zona-norte,casa,c21,112729,-17.730965134950697,-63.140866325872814,495,240,341954,BOB,true,https://c21.com.bo/propiedad/112729_casa-comercial-en-venta
zona-norte,casa,c21,97362,-17.72566850152845,-63.14507137768363,180,150,190273,BOB,true,https://c21.com.bo/propiedad/97362_casa-de-2-plantas-en-venta-zona-norte-alemana
zona-norte,casa,c21,84488,-17.711936253294212,-63.14469895136794,177,210,249900,BOB,true,https://c21.com.bo/propiedad/84488_casa-en-venta-fuera-de-condominio-en-zona-norte
zona-norte,casa,c21,98618,-17.7199349,-63.153,198,,155891,BOB,true,https://c21.com.bo/propiedad/98618_casa-en-venta
zona-norte,casa,c21,88592,-17.71189537221321,-63.14262560379943,180,210,180029,BOB,true,https://c21.com.bo/propiedad/88592_casas-en-venta-zona-norte-proyecto-bremen
zona-norte,casa,c21,105182,-17.7183433,-63.1297239,300,180,85489,BOB,true,https://c21.com.bo/propiedad/105182_casa-en-venta-a-precio-de-terreno
zona-norte,casa,c21,104606,-17.715147978638015,-63.12957153846741,300,140,90517,BOB,true,https://c21.com.bo/propiedad/104606_casa-en-venta-a-estrenar-zona-este
zona-norte,casa,c21,112688,-17.7093074117792,-63.18762262327881,127,151,134670,BOB,true,https://c21.com.bo/propiedad/112688_casa-en-pre-venta-riviera-del-remanso-townhouses
zona-norte,casa,c21,112750,-17.7093074117792,-63.18762262327881,127,151,134670,BOB,false,https://c21.com.bo/propiedad/112750_casa-en-pre-venta-riviera-del-remanso-townhouses
zona-norte,casa,c21,112747,-17.7093074117792,-63.18762262327881,127,151,134670,BOB,false,https://c21.com.bo/propiedad/112747_casa-en-pre-venta-riviera-del-remanso-townhouses
zona-norte,casa,c21,112749,-17.7093074117792,-63.18762262327881,127,151,134670,BOB,false,https://c21.com.bo/propiedad/112749_casa-en-pre-venta-riviera-del-remanso-townhouses
zona-norte,casa,c21,111338,-17.701239943198164,-63.185206059893815,180,150,145833,BOB,true,https://c21.com.bo/propiedad/111338_casa-en-venta-a-estrenar-de-4-dormitorios-urb-roma-infreso-por-mainter
zona-norte,casa,c21,106414,-17.700956719473485,-63.1761702501068,150,121,115000,BOB,true,https://c21.com.bo/propiedad/106414_hermosa-casa-en-venta-zona-norte-km-8-1-2-entrando-por-mainter
zona-norte,casa,c21,106907,-17.708366714947772,-63.18409885995482,200,156.6,135000,BOB,true,https://c21.com.bo/propiedad/106907_casa-en-preventa-en-urb-los-sauces-con-3-dorm-en-suite
zona-norte,casa,c21,106973,-17.70785569059932,-63.18439926736449,200,156.6,135000,BOB,true,https://c21.com.bo/propiedad/106973_casa-en-preventa-en-urb-los-sauces-con-3-dorm-en-suite
zona-norte,casa,c21,107431,-17.707998777563578,-63.18444218270873,200,156.6,135000,BOB,true,https://c21.com.bo/propiedad/107431_casa-en-preventa-en-urb-los-sauces-con-3-dorm-en-suite
zona-norte,casa,c21,104794,-17.704466380123034,-63.18536745726928,478.09,194.19,267227,BOB,true,https://c21.com.bo/propiedad/104794_casa-en-venta-jardines-del-remanso-iii
zona-norte,casa,c21,103093,-17.70391446176902,-63.186397425531,420,183.73,176006,BOB,true,https://c21.com.bo/propiedad/103093_casa-independiente-en-venta-en-jardines-del-remanso-2
zona-norte,casa,c21,101218,-17.69935929174805,-63.18389714189455,160,100,80460,BOB,true,https://c21.com.bo/propiedad/101218_casa-en-venta-a-estrenar-en-zona-norte-av-km-8-1-2
zona-norte,casa,c21,100509,-17.7034476393264,-63.17514241166994,180,150,150862,BOB,true,https://c21.com.bo/propiedad/100509_casa-en-venta-a-estrenar-de-4-dormitorios-zona-norte
zona-norte,casa,c21,89407,-17.701490819397875,-63.17529913920898,150,180,145833,BOB,true,https://c21.com.bo/propiedad/89407_casa-en-venta
zona-norte,casa,c21,90724,-17.70930741177924,-63.18745096190186,198,179,201049,BOB,true,https://c21.com.bo/propiedad/90724_casa-en-venta-riviera-del-remanso-townhouses
zona-norte,casa,c21,90723,-17.7093074117792,-63.18762262327881,127,151,134670,BOB,false,https://c21.com.bo/propiedad/90723_casa-en-pre-venta-riviera-del-remanso-townhouses
zona-norte,casa,c21,88465,-17.697785538217115,-63.18063401191712,256.62,314.52,239224,BOB,true,https://c21.com.bo/propiedad/88465_casa-en-venta-en-zona-norte-radial-26
zona-norte,casa,c21,111374,-17.6929573,-63.16960719999999,200,100,89511,BOB,true,https://c21.com.bo/propiedad/111374_casa-en-venta-de-1-planta-urb-roma-zona-norte
zona-norte,casa,c21,111380,-17.6929573,-63.16960719999999,150,128,115661,BOB,false,https://c21.com.bo/propiedad/111380_casa-en-venta-zona-norte-urb-roma
zona-norte,casa,c21,110690,-17.709146948536006,-63.16510182368164,253,,362069,BOB,true,https://c21.com.bo/propiedad/110690_proyecto-paseo-remanso-casas-independientes-sobre-avenida-principal-en-remanso-3
zona-norte,casa,c21,107294,-17.6926264973144,-63.169722219635,200,100,90517,BOB,true,https://c21.com.bo/propiedad/107294_casa-en-venta-de-una-planta-en-urbanizacion-roma-km-8-1-2-ingresando-por-mainter
zona-norte,casa,c21,107297,-17.692245345041613,-63.169713620623796,180,150,150862,BOB,true,https://c21.com.bo/propiedad/107297_casa-en-venta-a-estrenar-en-urb-roma-km-8-1-2-ingresando-por-mainter
zona-norte,casa,c21,107583,-17.71010589776176,-63.169027821213916,422,179,334052,BOB,true,https://c21.com.bo/propiedad/107583_casa-en-venta-barrio-el-remanso-condominio-los-jardines
zona-norte,casa,c21,107389,-17.7094084,-63.1734634,244.4,142,135374,BOB,true,https://c21.com.bo/propiedad/107389_casa-en-venta-zona-norte-con-pisicina
zona-norte,casa,c21,105149,-17.6929573,-63.16960719999999,179.4,182,159914,BOB,false,https://c21.com.bo/propiedad/105149_casa-moderna-en-venta-zona-norte
zona-norte,casa,c21,104054,-17.707559829549076,-63.16961720768736,300.01,212.21,187500,BOB,true,https://c21.com.bo/propiedad/104054_casa-en-venta-zona-norte-remanso-3-calle-motacusito-urbanizacion-abierta
zona-norte,casa,c21,102863,-17.704830396648664,-63.17459311120604,200,90,120187,BOB,true,https://c21.com.bo/propiedad/102863_casa-en-venta-3d-zona-norte-km-9
zona-norte,casa,c21,102831,-17.70845657743172,-63.169989393145755,287,162,158046,BOB,true,https://c21.com.bo/propiedad/102831_remanso-iii
zona-norte,casa,c21,100516,-17.699839550526413,-63.17017290407714,215,145,107615,BOB,true,https://c21.com.bo/propiedad/100516_casa-en-preventa-zona-norte-urb-norte-verde
zona-norte,casa,c21,100470,-17.707111648516875,-63.17074890268555,300,160,143678,BOB,true,https://c21.com.bo/propiedad/100470_casa-independiente-en-venta-remanso-3
zona-norte,casa,c21,101039,-17.6929573,-63.16960719999999,177.62,146,150862,BOB,false,https://c21.com.bo/propiedad/101039_casa-moderna-en-venta-dentro-de-urbanizacion
zona-norte,casa,c21,101086,-17.6929573,-63.16960719999999,158.89,100,90517,BOB,false,https://c21.com.bo/propiedad/101086_casa-en-venta-al-mejor-precio-dentro-de-urbanizacion-cerrada
zona-norte,casa,c21,100647,-17.71002839625144,-63.16915291904907,212.4,174,159914,BOB,true,https://c21.com.bo/propiedad/100647_casa-en-venta-en-zona-norte-ingresando-por-mainter
zona-norte,casa,c21,111738,-17.7112584,-63.14291599999999,179.1,218,189000,BOB,true,https://c21.com.bo/propiedad/111738_casa-en-venta-a-esternar-zona-norte
zona-norte,casa,c21,108993,-17.702128050348268,-63.144266727539076,180,75,85489,BOB,true,https://c21.com.bo/propiedad/108993_casa-nueva-venta-zona-norte-urb-el-vallecito
zona-norte,casa,c21,103285,-17.701999981173383,-63.14690282852889,180,101,110000,BOB,true,https://c21.com.bo/propiedad/103285_hermosa-casa-en-venta-zona-norte-prolongacion-av-beni
zona-norte,casa,c21,100943,-17.70402296160102,-63.143822809387196,180,167.85,118678,BOB,true,https://c21.com.bo/propiedad/100943_zona-norte-el-vallecito
zona-norte,casa,c21,98249,-17.70439254231239,-63.142818916652175,180,120,111660,BOB,true,https://c21.com.bo/propiedad/98249_motacu-norte
zona-norte,casa,c21,99582,-17.703501704134457,-63.144359251190174,180,180,125718,BOB,true,https://c21.com.bo/propiedad/99582_casa-en-venta-a-estrenar-de-3-4-dorm
zona-norte,casa,c21,97444,-17.703992299439022,-63.14362969033812,180,167.85,117000,BOB,true,https://c21.com.bo/propiedad/97444_casa-en-venta-zona-norte
zona-norte,casa,c21,84495,-17.705822723546596,-63.143928465718076,180,120,111900,BOB,true,https://c21.com.bo/propiedad/84495_casas-en-venta-motacu-norte
